decision_id,origin_port,destination_port,recommended_vessel_class,optimal_speed_knots,bunker_stop_port,bunker_fuel_type,bunker_qty_tons,estimated_voyage_days,total_cost_usd,projected_margin_usd
DEC-0681,Maputo,Dhamra,Panamax,13.9,Rotterdam,VLSFO,637.6,12.4,1054793.14,102310.35
DEC-0682,Samarinda,Visakhapatnam (Outer),Panamax,13.8,Singapore,VLSFO,1105.7,13.9,2038269.32,196524.66
DEC-0683,Richards Bay,Gopalpur,Supramax,12.2,Fujairah,LSMGO,855.5,30.0,2139428.13,183026.14
DEC-0684,Norfolk,Paradip,Capesize,11.5,Visakhapatnam,VLSFO,727.0,20.3,587190.34,58088.35
DEC-0685,Samarinda,Haldia,Panamax,12.0,Visakhapatnam,VLSFO,516.9,21.4,625407.43,132544.66
DEC-0686,Norfolk,Gangavaram,Panamax,13.4,Visakhapatnam,LSMGO,888.1,8.5,1259112.84,180849.24
DEC-0687,Norfolk,Gopalpur,Capesize,12.2,Visakhapatnam,LSMGO,676.8,24.4,721180.43,91619.01
DEC-0688,Richards Bay,Gangavaram,Handysize,12.9,Singapore,HSFO,697.2,31.9,474091.83,42509.32
DEC-0689,Norfolk,Dhamra,Panamax,12.9,Rotterdam,HSFO,949.5,26.6,503671.27,78157.87
DEC-0690,Norfolk,Haldia,Handysize,13.6,Singapore,LSMGO,555.7,22.5,997194.69,194343.44
DEC-0691,Samarinda,Dhamra,Capesize,11.6,Visakhapatnam,LSMGO,898.3,11.9,2072671.17,274812.47
DEC-0692,Newcastle,Visakhapatnam (Outer),Supramax,11.6,Singapore,LSMGO,1110.0,12.1,926536.38,146091.65
DEC-0693,Norfolk,Haldia,Panamax,13.7,Fujairah,HSFO,572.0,30.7,1536536.32,199365.49
DEC-0694,Newcastle,Gangavaram,Capesize,13.5,Visakhapatnam,LSMGO,1181.3,13.6,1480234.67,286017.32
DEC-0695,Norfolk,Gopalpur,Capesize,12.3,Fujairah,VLSFO,946.6,27.2,469121.69,66049.33
DEC-0696,Maputo,Haldia,Supramax,12.1,Visakhapatnam,HSFO,751.7,29.0,1807544.82,323792.8
DEC-0697,Samarinda,Haldia,Panamax,14.0,Fujairah,HSFO,899.9,27.6,1301251.83,219827.57
DEC-0698,Richards Bay,Gangavaram,Capesize,12.9,Fujairah,VLSFO,417.1,9.2,1231657.11,158354.48
DEC-0699,Newcastle,Visakhapatnam (Inner),Handysize,12.3,Rotterdam,HSFO,655.9,12.7,1014304.34,94163.57
DEC-0700,Maputo,Paradip,Supramax,13.4,Rotterdam,VLSFO,1119.6,27.5,1857241.64,296174.49
DEC-0701,Norfolk,Dhamra,Handysize,13.8,Rotterdam,LSMGO,897.1,15.5,465982.71,93768.83
DEC-0702,Norfolk,Paradip,Panamax,11.6,Visakhapatnam,LSMGO,601.4,24.4,527073.93,77643.79
DEC-0703,Maputo,Paradip,Handysize,12.4,Fujairah,VLSFO,1188.4,25.8,1053951.77,120638.68
DEC-0704,Samarinda,Gangavaram,Panamax,14.0,Rotterdam,VLSFO,873.9,20.6,1563329.96,268752.08
DEC-0705,Norfolk,Visakhapatnam (Outer),Capesize,11.8,Visakhapatnam,HSFO,512.8,23.6,805270.05,92682.91
DEC-0706,Norfolk,Gopalpur,Handysize,13.0,Singapore,LSMGO,796.5,31.9,1440192.67,222229.21
DEC-0707,Samarinda,Dhamra,Panamax,12.8,Rotterdam,LSMGO,1015.0,19.6,1234138.29,225907.64
DEC-0708,Richards Bay,Haldia,Panamax,13.9,Rotterdam,HSFO,1019.7,12.9,2194036.59,228109.74
DEC-0709,Newcastle,Visakhapatnam (Inner),Panamax,12.3,Singapore,VLSFO,694.2,8.5,480294.64,75190.89
DEC-0710,Richards Bay,Visakhapatnam (Inner),Handysize,12.0,Singapore,HSFO,552.6,22.7,1644820.71,287838.12
DEC-0711,Richards Bay,Gangavaram,Supramax,12.1,Visakhapatnam,VLSFO,677.7,14.8,1847026.84,234758.02
DEC-0712,Newcastle,Gopalpur,Handysize,12.7,Singapore,HSFO,753.8,31.5,2151913.88,382873.08
DEC-0713,Newcastle,Paradip,Capesize,11.9,Fujairah,HSFO,909.0,13.9,1337140.25,185751.79
DEC-0714,Norfolk,Gangavaram,Panamax,11.6,Rotterdam,LSMGO,616.9,26.4,2051906.15,338818.18
DEC-0715,Newcastle,Gopalpur,Capesize,13.2,Rotterdam,LSMGO,1125.2,12.3,2108453.64,214774.34
DEC-0716,Samarinda,Haldia,Handysize,13.5,Fujairah,LSMGO,977.3,30.8,1701049.17,316912.48
DEC-0717,Samarinda,Gangavaram,Capesize,13.8,Singapore,HSFO,1037.3,20.6,2041299.11,311997.6
DEC-0718,Newcastle,Gopalpur,Handysize,13.1,Rotterdam,HSFO,1171.6,30.2,1009448.93,117350.29
DEC-0719,Richards Bay,Visakhapatnam (Inner),Panamax,13.0,Visakhapatnam,LSMGO,454.6,31.5,2091679.08,397875.08
DEC-0720,Samarinda,Haldia,Supramax,12.9,Visakhapatnam,LSMGO,586.1,18.6,584911.17,66470.17
DEC-0721,Maputo,Gopalpur,Handysize,13.3,Visakhapatnam,LSMGO,767.2,18.4,1103562.73,96092.98
DEC-0722,Newcastle,Dhamra,Handysize,12.9,Rotterdam,LSMGO,448.6,13.7,1177376.87,123116.6
DEC-0723,Maputo,Haldia,Supramax,13.4,Fujairah,VLSFO,914.7,18.1,926637.72,114345.43
DEC-0724,Maputo,Paradip,Supramax,13.1,Rotterdam,HSFO,701.2,17.4,663137.42,97029.72
DEC-0725,Maputo,Visakhapatnam (Inner),Supramax,11.9,Fujairah,LSMGO,770.7,22.8,1587667.04,146399.02
DEC-0726,Norfolk,Visakhapatnam (Outer),Handysize,12.5,Singapore,VLSFO,810.6,25.3,901513.05,130069.72
DEC-0727,Norfolk,Gopalpur,Panamax,13.9,Rotterdam,HSFO,852.1,23.5,1728261.61,252793.23
DEC-0728,Maputo,Dhamra,Handysize,11.8,Rotterdam,LSMGO,897.6,21.8,1886777.18,172159.59
DEC-0729,Newcastle,Visakhapatnam (Inner),Handysize,12.1,Rotterdam,LSMGO,601.6,30.8,1298243.9,283664.44
DEC-0730,Newcastle,Haldia,Supramax,12.2,Singapore,LSMGO,497.3,24.4,1885681.43,300401.6
DEC-0731,Norfolk,Gopalpur,Capesize,13.6,Singapore,HSFO,965.3,29.3,488889.56,59177.06
DEC-0732,Newcastle,Dhamra,Capesize,11.7,Visakhapatnam,VLSFO,764.5,30.4,702822.58,88796.16
DEC-0733,Maputo,Gangavaram,Supramax,12.7,Visakhapatnam,LSMGO,711.0,27.3,911155.69,154963.75
DEC-0734,Maputo,Paradip,Panamax,13.6,Rotterdam,VLSFO,905.4,30.3,1705624.59,366678.89
DEC-0735,Maputo,Dhamra,Handysize,13.7,Fujairah,HSFO,473.7,27.3,519964.61,90576.33
DEC-0736,Maputo,Visakhapatnam (Inner),Supramax,13.6,Fujairah,VLSFO,1033.6,26.8,2187336.8,226900.22
DEC-0737,Norfolk,Dhamra,Handysize,13.8,Visakhapatnam,HSFO,409.3,23.3,1520679.66,156537.85
DEC-0738,Richards Bay,Visakhapatnam (Outer),Capesize,12.5,Fujairah,VLSFO,1011.3,15.6,2135437.79,431467.11
DEC-0739,Maputo,Gangavaram,Supramax,11.8,Singapore,VLSFO,773.7,15.2,1314648.36,138231.8
DEC-0740,Newcastle,Dhamra,Handysize,12.7,Singapore,VLSFO,756.1,22.6,747404.93,129414.36
DEC-0741,Norfolk,Paradip,Panamax,13.6,Rotterdam,HSFO,1155.9,13.5,464767.57,74422.29
DEC-0742,Samarinda,Dhamra,Handysize,12.8,Visakhapatnam,HSFO,968.5,19.3,2016458.75,188351.86
DEC-0743,Norfolk,Gangavaram,Panamax,13.6,Fujairah,LSMGO,585.8,19.0,1927514.2,376071.61
DEC-0744,Norfolk,Visakhapatnam (Inner),Handysize,11.8,Fujairah,LSMGO,737.0,15.7,1158229.68,224878.06
DEC-0745,Maputo,Gopalpur,Handysize,12.3,Rotterdam,LSMGO,895.8,27.3,1646593.75,311339.69
DEC-0746,Norfolk,Visakhapatnam (Inner),Supramax,13.9,Visakhapatnam,LSMGO,420.7,19.0,585022.8,55280.47
DEC-0747,Samarinda,Dhamra,Capesize,12.9,Singapore,LSMGO,509.8,14.7,1284167.98,240685.86
DEC-0748,Samarinda,Visakhapatnam (Inner),Supramax,12.3,Rotterdam,LSMGO,1165.0,29.6,1457489.8,199335.6
DEC-0749,Samarinda,Dhamra,Panamax,12.7,Fujairah,LSMGO,502.4,8.2,609461.82,79145.89
DEC-0750,Maputo,Visakhapatnam (Inner),Handysize,12.0,Singapore,LSMGO,802.1,10.2,883564.51,173932.9
DEC-0751,Norfolk,Gangavaram,Supramax,11.7,Rotterdam,VLSFO,912.6,19.5,1789637.25,314090.69
DEC-0752,Norfolk,Gangavaram,Capesize,13.4,Visakhapatnam,HSFO,732.1,27.4,2081820.5,184527.2
DEC-0753,Richards Bay,Gopalpur,Panamax,11.9,Fujairah,VLSFO,1192.6,27.6,1505360.64,267698.43
DEC-0754,Norfolk,Dhamra,Capesize,12.2,Singapore,VLSFO,504.8,8.5,829020.24,130930.98
DEC-0755,Richards Bay,Gopalpur,Supramax,12.1,Visakhapatnam,VLSFO,863.2,22.6,461815.84,57380.41
DEC-0756,Norfolk,Visakhapatnam (Inner),Supramax,13.4,Fujairah,LSMGO,1122.8,31.7,964306.1,164145.48
DEC-0757,Newcastle,Visakhapatnam (Outer),Panamax,12.0,Rotterdam,LSMGO,458.2,27.1,1390754.92,243797.19
DEC-0758,Newcastle,Paradip,Supramax,12.3,Rotterdam,HSFO,616.8,10.8,845298.46,162521.56
DEC-0759,Samarinda,Visakhapatnam (Inner),Handysize,12.4,Rotterdam,VLSFO,1026.4,19.1,2015161.0,395342.69
DEC-0760,Newcastle,Gopalpur,Handysize,12.1,Singapore,LSMGO,1042.7,31.5,1307774.36,154379.28
DEC-0761,Norfolk,Visakhapatnam (Inner),Supramax,12.1,Rotterdam,LSMGO,433.0,10.6,1011895.73,187502.98
DEC-0762,Richards Bay,Paradip,Supramax,11.8,Visakhapatnam,HSFO,647.2,15.2,873349.5,112797.51
DEC-0763,Samarinda,Gangavaram,Handysize,12.3,Visakhapatnam,VLSFO,964.3,22.3,1028178.57,155985.52
DEC-0764,Richards Bay,Gangavaram,Handysize,13.2,Singapore,VLSFO,796.0,15.4,1271128.31,153604.69
DEC-0765,Newcastle,Dhamra,Panamax,11.6,Fujairah,LSMGO,974.0,18.9,1320588.9,277193.05
DEC-0766,Norfolk,Haldia,Supramax,11.6,Singapore,LSMGO,995.3,28.7,742644.18,66264.47
DEC-0767,Richards Bay,Haldia,Panamax,12.7,Visakhapatnam,LSMGO,608.8,27.9,2077930.32,268780.39
DEC-0768,Richards Bay,Haldia,Panamax,12.6,Rotterdam,VLSFO,931.4,23.9,1974103.9,308245.27
DEC-0769,Richards Bay,Haldia,Panamax,11.5,Singapore,VLSFO,1001.7,20.3,1190413.75,151950.45
DEC-0770,Samarinda,Gopalpur,Panamax,13.0,Singapore,HSFO,910.3,15.8,1858422.89,292490.62
DEC-0771,Newcastle,Visakhapatnam (Outer),Handysize,13.3,Rotterdam,HSFO,709.3,30.5,1369944.48,277934.66
DEC-0772,Newcastle,Haldia,Supramax,13.3,Rotterdam,LSMGO,868.1,24.1,535621.95,64689.28
DEC-0773,Norfolk,Paradip,Capesize,13.5,Fujairah,LSMGO,648.2,29.8,1431659.04,206334.69
DEC-0774,Maputo,Dhamra,Handysize,13.4,Singapore,VLSFO,415.3,18.9,793307.13,64530.13
DEC-0775,Newcastle,Visakhapatnam (Inner),Handysize,13.5,Fujairah,VLSFO,988.6,11.9,1387004.1,123560.58
DEC-0776,Norfolk,Gopalpur,Handysize,14.0,Fujairah,HSFO,608.4,12.3,691070.76,106360.29
DEC-0777,Newcastle,Haldia,Panamax,11.8,Singapore,LSMGO,664.8,29.5,1795835.95,325663.59
DEC-0778,Maputo,Gangavaram,Supramax,12.3,Fujairah,LSMGO,982.7,22.5,1479792.07,150092.56
DEC-0779,Maputo,Gangavaram,Capesize,13.8,Rotterdam,VLSFO,1011.3,16.4,713838.24,137226.13
DEC-0780,Norfolk,Haldia,Panamax,12.7,Fujairah,VLSFO,666.3,18.0,1556277.65,311118.92
DEC-0781,Samarinda,Paradip,Panamax,11.9,Visakhapatnam,LSMGO,779.8,14.9,1727679.94,372727.9
DEC-0782,Samarinda,Visakhapatnam (Outer),Supramax,12.2,Singapore,LSMGO,682.0,24.7,1709030.1,353890.21
DEC-0783,Maputo,Visakhapatnam (Inner),Handysize,12.1,Fujairah,VLSFO,497.7,28.4,531986.86,52912.86
DEC-0784,Newcastle,Gangavaram,Supramax,13.5,Rotterdam,LSMGO,1108.9,13.7,1494916.7,271154.29
DEC-0785,Newcastle,Visakhapatnam (Outer),Capesize,12.0,Rotterdam,HSFO,1181.6,11.8,1579642.03,325440.29
DEC-0786,Maputo,Haldia,Panamax,12.0,Rotterdam,LSMGO,974.6,25.8,1289532.1,229410.84
DEC-0787,Newcastle,Dhamra,Supramax,13.9,Singapore,LSMGO,447.3,26.5,1182428.87,177811.23
DEC-0788,Newcastle,Haldia,Panamax,13.5,Singapore,HSFO,583.6,8.1,1816148.6,346980.2
DEC-0789,Maputo,Paradip,Capesize,13.9,Visakhapatnam,LSMGO,894.9,28.2,907310.06,144456.18
DEC-0790,Richards Bay,Paradip,Supramax,11.8,Singapore,VLSFO,459.7,23.0,1424678.73,186570.27
DEC-0791,Richards Bay,Gopalpur,Capesize,11.5,Fujairah,HSFO,850.6,21.4,1049937.25,167744.16
DEC-0792,Samarinda,Haldia,Supramax,12.7,Rotterdam,VLSFO,963.6,25.9,978754.41,147508.64
DEC-0793,Maputo,Gopalpur,Handysize,13.8,Rotterdam,LSMGO,1121.7,15.0,1742659.09,281386.26
DEC-0794,Samarinda,Gopalpur,Handysize,12.0,Rotterdam,VLSFO,500.5,11.3,952021.76,175934.25
DEC-0795,Norfolk,Visakhapatnam (Outer),Panamax,13.9,Visakhapatnam,HSFO,765.1,27.4,1727208.58,164549.94
DEC-0796,Samarinda,Paradip,Capesize,12.0,Rotterdam,HSFO,670.7,21.5,1996635.01,299856.39
DEC-0797,Maputo,Visakhapatnam (Outer),Capesize,13.5,Fujairah,HSFO,867.6,28.0,1456300.5,124069.23
DEC-0798,Norfolk,Visakhapatnam (Inner),Supramax,12.3,Singapore,LSMGO,985.3,20.6,1510738.79,316850.96
DEC-0799,Newcastle,Haldia,Handysize,12.8,Singapore,VLSFO,1151.5,30.8,1819467.73,167034.77
DEC-0800,Newcastle,Visakhapatnam (Outer),Panamax,11.6,Fujairah,LSMGO,853.4,20.2,1946985.6,158682.26
DEC-0801,Samarinda,Haldia,Supramax,13.0,Fujairah,HSFO,597.4,23.7,749799.78,128533.03
DEC-0802,Newcastle,Visakhapatnam (Outer),Supramax,11.8,Fujairah,HSFO,692.4,21.4,1996313.63,340809.24
DEC-0803,Richards Bay,Gangavaram,Capesize,12.8,Singapore,LSMGO,554.4,15.3,555761.97,100549.01
DEC-0804,Maputo,Visakhapatnam (Inner),Supramax,12.8,Rotterdam,VLSFO,768.2,19.8,664603.78,119217.45
DEC-0805,Newcastle,Gopalpur,Capesize,13.2,Fujairah,HSFO,979.0,31.4,740986.25,161399.46
DEC-0806,Samarinda,Paradip,Panamax,13.4,Fujairah,HSFO,756.3,19.5,1772626.89,224152.47
DEC-0807,Norfolk,Gopalpur,Handysize,12.5,Singapore,VLSFO,864.8,15.4,569171.89,100048.3
DEC-0808,Richards Bay,Dhamra,Capesize,13.2,Fujairah,HSFO,1178.1,26.3,1967427.27,296599.3
DEC-0809,Samarinda,Visakhapatnam (Outer),Capesize,12.1,Rotterdam,VLSFO,692.6,10.3,1621090.79,354598.18
DEC-0810,Samarinda,Gangavaram,Capesize,12.3,Singapore,LSMGO,717.7,20.2,607430.68,80429.44
DEC-0811,Richards Bay,Paradip,Handysize,13.0,Fujairah,LSMGO,845.2,10.3,2109384.23,451578.07
DEC-0812,Maputo,Paradip,Panamax,11.8,Rotterdam,VLSFO,1108.8,20.0,1195805.86,260694.81
DEC-0813,Maputo,Visakhapatnam (Outer),Capesize,13.6,Visakhapatnam,HSFO,579.3,27.9,724440.92,71098.62
DEC-0814,Norfolk,Haldia,Handysize,13.1,Singapore,LSMGO,972.1,19.0,815744.59,141892.05
DEC-0815,Maputo,Visakhapatnam (Outer),Panamax,12.8,Rotterdam,VLSFO,657.0,18.9,1318426.76,236403.18
DEC-0816,Richards Bay,Gopalpur,Supramax,12.2,Fujairah,VLSFO,604.9,19.5,517827.83,64553.31
DEC-0817,Maputo,Haldia,Handysize,12.7,Rotterdam,LSMGO,811.9,14.3,1807108.33,262331.43
DEC-0818,Samarinda,Haldia,Panamax,12.3,Rotterdam,HSFO,1021.6,15.3,1093361.99,144552.08
DEC-0819,Newcastle,Visakhapatnam (Outer),Handysize,13.4,Fujairah,VLSFO,975.4,24.4,2013758.69,213257.49
DEC-0820,Newcastle,Visakhapatnam (Inner),Handysize,11.7,Visakhapatnam,LSMGO,545.9,8.6,1642356.41,352099.32
DEC-0821,Richards Bay,Haldia,Handysize,11.8,Visakhapatnam,LSMGO,852.3,8.9,1388688.16,231125.84
DEC-0822,Norfolk,Gopalpur,Handysize,13.3,Visakhapatnam,VLSFO,957.1,27.8,1889084.76,368274.37
DEC-0823,Samarinda,Paradip,Panamax,13.5,Visakhapatnam,LSMGO,839.0,22.5,1377945.24,265296.61
DEC-0824,Norfolk,Haldia,Handysize,12.9,Rotterdam,VLSFO,826.8,24.7,1142134.88,226221.2
DEC-0825,Samarinda,Dhamra,Handysize,12.2,Fujairah,HSFO,493.0,16.7,702477.79,88630.86
DEC-0826,Maputo,Dhamra,Handysize,12.4,Fujairah,LSMGO,1138.6,16.5,1805706.81,357261.44
DEC-0827,Maputo,Visakhapatnam (Outer),Handysize,12.1,Singapore,VLSFO,1099.5,16.0,1498808.11,296684.81
DEC-0828,Newcastle,Paradip,Handysize,12.9,Visakhapatnam,VLSFO,770.9,24.4,1962273.71,334550.07
DEC-0829,Norfolk,Haldia,Supramax,11.7,Fujairah,LSMGO,574.5,18.4,803987.1,163747.75
DEC-0830,Maputo,Gopalpur,Handysize,12.9,Fujairah,VLSFO,889.6,14.3,1006893.51,203895.57
DEC-0831,Newcastle,Haldia,Panamax,13.6,Fujairah,LSMGO,1158.7,15.6,754052.14,137391.57
DEC-0832,Richards Bay,Haldia,Panamax,12.5,Visakhapatnam,VLSFO,445.8,13.8,604111.99,119418.48
DEC-0833,Newcastle,Paradip,Capesize,13.6,Rotterdam,HSFO,444.7,16.7,616625.0,102056.49
DEC-0834,Maputo,Haldia,Panamax,12.8,Visakhapatnam,HSFO,822.7,30.3,1097945.26,155436.01
DEC-0835,Newcastle,Dhamra,Capesize,13.1,Visakhapatnam,VLSFO,949.1,24.9,2186076.99,456714.42
DEC-0836,Richards Bay,Haldia,Supramax,13.5,Visakhapatnam,LSMGO,928.7,8.7,609814.62,108535.71
DEC-0837,Richards Bay,Haldia,Handysize,11.7,Singapore,HSFO,926.2,8.6,1147233.28,113653.96
DEC-0838,Newcastle,Paradip,Panamax,13.0,Visakhapatnam,HSFO,1043.4,26.8,1635939.93,218215.09
DEC-0839,Richards Bay,Gopalpur,Handysize,12.4,Visakhapatnam,HSFO,685.3,21.1,526302.21,62371.35
DEC-0840,Newcastle,Haldia,Panamax,11.7,Singapore,LSMGO,479.7,19.3,1341080.16,138676.3
DEC-0841,Richards Bay,Gopalpur,Capesize,13.1,Visakhapatnam,VLSFO,952.4,26.4,1986343.33,340566.13
DEC-0842,Maputo,Visakhapatnam (Outer),Capesize,13.4,Visakhapatnam,LSMGO,426.7,18.1,1006412.58,177923.1
DEC-0843,Maputo,Haldia,Panamax,13.9,Fujairah,HSFO,777.4,28.0,723317.04,84331.69
DEC-0844,Richards Bay,Gangavaram,Capesize,11.7,Singapore,HSFO,688.3,11.3,811322.01,89315.78
DEC-0845,Maputo,Haldia,Handysize,12.7,Visakhapatnam,HSFO,1177.6,13.3,2069470.3,446251.93
DEC-0846,Norfolk,Visakhapatnam (Inner),Handysize,12.8,Rotterdam,VLSFO,635.2,27.3,2100747.37,429864.11
DEC-0847,Norfolk,Visakhapatnam (Outer),Handysize,13.6,Fujairah,VLSFO,841.4,16.6,2045034.37,185052.65
DEC-0848,Newcastle,Haldia,Supramax,12.1,Fujairah,LSMGO,617.1,20.8,579771.78,102043.56
DEC-0849,Norfolk,Gangavaram,Handysize,12.6,Singapore,LSMGO,554.3,27.0,1188047.09,253112.89
DEC-0850,Maputo,Gopalpur,Handysize,11.5,Rotterdam,VLSFO,867.4,18.5,698683.09,100700.65
DEC-0851,Samarinda,Visakhapatnam (Outer),Capesize,13.9,Singapore,VLSFO,503.1,8.5,2095123.8,278820.51
DEC-0852,Norfolk,Gangavaram,Capesize,12.2,Rotterdam,HSFO,707.1,12.4,2071794.6,169341.66
DEC-0853,Newcastle,Dhamra,Capesize,13.7,Visakhapatnam,LSMGO,494.5,16.6,2124788.7,430659.61
DEC-0854,Richards Bay,Dhamra,Capesize,11.8,Visakhapatnam,HSFO,797.5,15.7,779357.17,98578.88
DEC-0855,Maputo,Haldia,Panamax,12.9,Singapore,LSMGO,688.2,16.2,1299244.94,234746.68
DEC-0856,Newcastle,Gangavaram,Handysize,13.5,Fujairah,HSFO,786.0,26.3,2046357.36,191838.19
DEC-0857,Samarinda,Visakhapatnam (Outer),Handysize,13.0,Singapore,HSFO,743.8,10.2,1062555.45,156082.41
DEC-0858,Newcastle,Gopalpur,Panamax,11.5,Fujairah,VLSFO,1147.5,19.2,997617.14,173809.52
DEC-0859,Samarinda,Haldia,Handysize,13.5,Singapore,HSFO,421.5,13.0,986242.92,167190.89
DEC-0860,Newcastle,Gangavaram,Capesize,13.3,Visakhapatnam,VLSFO,1123.2,28.8,1786307.65,288120.13
DEC-0861,Samarinda,Gangavaram,Handysize,12.1,Singapore,LSMGO,792.6,29.1,994569.59,200695.51
DEC-0862,Newcastle,Dhamra,Supramax,13.1,Rotterdam,LSMGO,425.2,9.9,2186154.62,329925.01
DEC-0863,Maputo,Visakhapatnam (Outer),Supramax,13.9,Fujairah,HSFO,1159.4,18.3,718888.9,152196.21
DEC-0864,Maputo,Haldia,Handysize,13.6,Visakhapatnam,LSMGO,484.1,10.6,2175145.61,282439.34
DEC-0865,Richards Bay,Visakhapatnam (Outer),Panamax,13.6,Singapore,VLSFO,1138.6,17.6,1757225.01,222106.58
DEC-0866,Samarinda,Visakhapatnam (Outer),Panamax,13.0,Fujairah,LSMGO,495.0,28.2,510939.53,105920.65
DEC-0867,Maputo,Paradip,Handysize,12.4,Singapore,LSMGO,691.8,13.8,1601201.32,262918.16
DEC-0868,Richards Bay,Visakhapatnam (Outer),Supramax,12.5,Visakhapatnam,HSFO,1179.9,18.9,1811094.68,168983.98
DEC-0869,Samarinda,Haldia,Panamax,11.6,Visakhapatnam,LSMGO,973.7,9.5,1385260.94,192755.04
DEC-0870,Richards Bay,Gangavaram,Handysize,11.7,Singapore,HSFO,1039.5,16.4,1217995.53,119473.66
DEC-0871,Richards Bay,Gangavaram,Panamax,13.6,Singapore,LSMGO,472.5,26.1,1112695.47,118544.85
DEC-0872,Richards Bay,Gangavaram,Capesize,12.5,Rotterdam,HSFO,1193.2,19.1,1200426.91,177339.54
DEC-0873,Richards Bay,Visakhapatnam (Outer),Capesize,12.9,Visakhapatnam,HSFO,1056.3,23.6,803848.05,153506.16
DEC-0874,Norfolk,Dhamra,Panamax,12.1,Singapore,LSMGO,557.6,21.1,500367.16,67860.9
DEC-0875,Maputo,Dhamra,Capesize,12.0,Singapore,VLSFO,751.2,13.3,1668599.11,336182.73
DEC-0876,Newcastle,Gopalpur,Panamax,12.6,Rotterdam,VLSFO,1038.1,25.5,1574682.58,157350.2
DEC-0877,Newcastle,Dhamra,Handysize,12.1,Visakhapatnam,LSMGO,1045.8,19.6,1038078.72,138903.57
DEC-0878,Maputo,Paradip,Handysize,13.9,Visakhapatnam,LSMGO,1039.5,18.3,2114745.02,224804.72
DEC-0879,Norfolk,Visakhapatnam (Outer),Panamax,12.0,Singapore,VLSFO,1118.7,19.8,481583.68,63304.45
DEC-0880,Maputo,Gangavaram,Supramax,13.8,Rotterdam,VLSFO,1136.4,26.8,463444.15,60957.08
DEC-0881,Richards Bay,Gopalpur,Handysize,12.1,Rotterdam,VLSFO,1101.1,11.3,735214.86,141925.65
DEC-0882,Samarinda,Gopalpur,Capesize,13.8,Rotterdam,HSFO,657.0,24.0,670114.36,147261.77
DEC-0883,Maputo,Visakhapatnam (Outer),Supramax,12.7,Rotterdam,HSFO,810.1,12.7,662194.59,124019.59
DEC-0884,Samarinda,Visakhapatnam (Outer),Capesize,13.9,Rotterdam,LSMGO,1127.5,27.9,1033850.47,86750.64
DEC-0885,Norfolk,Dhamra,Capesize,13.4,Visakhapatnam,HSFO,508.0,16.9,676351.09,141721.43
DEC-0886,Samarinda,Gopalpur,Capesize,12.4,Rotterdam,HSFO,1036.6,15.9,1259137.2,271252.85
DEC-0887,Maputo,Visakhapatnam (Inner),Handysize,13.5,Rotterdam,VLSFO,749.8,13.9,627898.89,100740.64
DEC-0888,Norfolk,Visakhapatnam (Inner),Panamax,12.7,Rotterdam,VLSFO,1002.8,22.2,1855293.24,204495.46
DEC-0889,Richards Bay,Paradip,Panamax,13.3,Visakhapatnam,LSMGO,527.6,17.7,1956426.31,325839.42
DEC-0890,Maputo,Paradip,Panamax,13.2,Singapore,HSFO,1092.1,22.4,1439095.54,116369.36
DEC-0891,Maputo,Gangavaram,Capesize,13.6,Visakhapatnam,HSFO,471.2,8.6,1374473.9,126908.12
DEC-0892,Maputo,Dhamra,Supramax,13.4,Fujairah,LSMGO,878.6,31.7,981688.41,110058.84
DEC-0893,Samarinda,Gopalpur,Handysize,11.8,Visakhapatnam,HSFO,538.3,26.6,834741.43,96000.09
DEC-0894,Norfolk,Gopalpur,Panamax,12.3,Fujairah,LSMGO,1025.0,31.6,2132205.03,423060.14
DEC-0895,Newcastle,Paradip,Handysize,12.5,Singapore,HSFO,733.7,23.0,1014618.26,200327.96
DEC-0896,Richards Bay,Haldia,Supramax,14.0,Fujairah,VLSFO,669.1,16.5,827840.41,75273.13
DEC-0897,Norfolk,Gangavaram,Capesize,12.0,Visakhapatnam,VLSFO,678.4,25.4,1850159.22,370800.3
DEC-0898,Samarinda,Haldia,Panamax,13.9,Singapore,LSMGO,1171.4,23.5,1590547.62,171274.66
DEC-0899,Samarinda,Dhamra,Supramax,12.0,Fujairah,LSMGO,786.6,18.0,1379714.69,183314.27
DEC-0900,Norfolk,Visakhapatnam (Outer),Supramax,12.5,Rotterdam,LSMGO,698.3,8.4,779219.27,155240.68
DEC-0901,Norfolk,Gangavaram,Supramax,13.9,Fujairah,LSMGO,1162.1,18.7,1160646.23,229027.86
DEC-0902,Samarinda,Visakhapatnam (Outer),Panamax,12.8,Fujairah,VLSFO,965.4,20.7,875384.44,155991.07
DEC-0903,Newcastle,Dhamra,Supramax,12.6,Fujairah,HSFO,933.2,30.0,530611.13,87262.72
DEC-0904,Samarinda,Gangavaram,Supramax,13.4,Fujairah,VLSFO,1127.4,21.5,1381711.89,245929.77
DEC-0905,Maputo,Gangavaram,Supramax,11.6,Singapore,VLSFO,609.0,17.1,1967046.17,269741.85
DEC-0906,Samarinda,Haldia,Panamax,12.9,Rotterdam,LSMGO,803.9,15.0,1047698.06,117721.85
DEC-0907,Norfolk,Gangavaram,Supramax,11.5,Fujairah,VLSFO,1158.6,12.0,1414365.28,287052.44
DEC-0908,Maputo,Gangavaram,Supramax,12.0,Singapore,LSMGO,1136.2,27.5,757284.39,103301.06
